-2.5,2.2,-0.6,59.4,68,118.4,19.2,-3.5,3.7,59.4,68,118.4,19.2,-3.5,3.7,1.9,-28.8,-158.6,-3.5,3.3,0.1,1.9,-28.8,-158.6,-3.5,3.3,0.1,1.6,-113.1,1.2,21.5,0.1,-3.4,1.6,-113.1,1.2,21.5,0.1,-3.4,-12.4,4.4,4.1,-5.6,4.9,0.1,-12.4,4.4,4.1,-5.6,4.9,0.1,-8.8,-131.5,-15.8,21.5,-1.6,-1.6,-8.8,-131.5,-15.8,0
-1.4,-7.6,3.1,-79.1,-76.4,58.8,-1.4,-7.6,3.1,10.7,-98.7,-21.2,1.7,-7.4,-2.4,10.7,-98.7,-21.2,1.7,-7.4,-2.4,-36,-25.8,-113.5,1.7,-7.4,-2.4,-53.3,108.1,-14.3,-6.2,-2.6,-8.9,-53.3,108.1,-14.3,-9.2,2.7,-6.2,-53.3,108.1,-14.3,-9.2,2.7,-6.2,-39.2,106,74.8,-9.2,2.7,-6.2,-35.3,-40,71,-12,1.8,-3.6,-35.3,-40,71,1
-3,3.4,1.8,-66.6,-125.1,-27.3,-3,3.4,1.8,24.9,-205.2,-3.5,7.5,-1.7,16.8,24.9,-205.2,-3.5,7.5,-1.7,16.8,-86.5,-34.5,-34.6,-1.9,2.9,1.7,-86.5,-34.5,-34.6,-1.9,2.9,1.7,51.9,-3.4,56.1,2.5,0,16.6,51.9,-3.4,56.1,2.5,0,16.6,-73.7,-51.5,-21.9,0,3.3,0,-73.7,-51.5,-21.9,0,3.3,0,101,862.8,419.5,1
2.4,-7.1,1.1,-97.6,174.2,-50.6,-3.3,1,-13,-97.6,174.2,-50.6,-10.6,3.1,-3.5,-97.6,174.2,-50.6,-10.6,3.1,-3.5,-137.9,36.7,204.7,-5.1,-4.8,5.7,-137.9,36.7,204.7,-5.1,-4.8,5.7,-113.2,-103.9,-43.5,-0.6,-4.7,0.9,-113.2,-103.9,-43.5,-0.6,-4.7,0.9,-105.9,162,-159.8,-9.4,2.2,-7.2,-105.9,162,-159.8,-9.4,2.2,-7.2,-49.2,145.2,128,1
18.3,-2.3,5.3,-2.6,22.9,14.1,18.3,-2.3,5.3,-11.3,17.6,2.1,0.9,0.0,0.0,-11.3,17.6,2.1,0.9,0.0,0.0,-26.1,-0.2,0.9,14.6,-3.1,5.5,-26.1,-0.2,0.9,14.6,-3.1,5.5,7.7,54.9,133.2,11.6,-0.1,-5.6,7.7,54.9,133.2,11.6,-0.1,-5.6,-186.3,-7.3,42.3,2.0,-2.4,-1.6,-186.3,-7.3,42.3,2.0,-2.4,-1.6,-4.5,12.9,13.2,0
-0.1,1.4,9.8,6.2,-12.2,25.4,-0.1,1.4,9.8,56.5,147.5,-23.0,2.5,0.1,11.3,56.5,147.5,-23.0,2.5,0.1,11.3,-54.7,-289.3,-39.6,2.5,0.1,11.3,-54.7,-289.3,-39.6,1.8,3.6,7.2,-54.7,-289.3,-39.6,1.8,3.6,7.2,-15.5,-65.5,19.5,0.1,4.1,7.2,-15.5,-65.5,19.5,0.1,4.1,7.2,86.0,154.8,22.5,0.1,4.1,7.2,86.0,154.8,22.5,1
22,-3.1,0,-14.2,50.8,236.9,0,2.5,-2,-14.2,50.8,236.9,0,2.5,-2,-31.6,-8.2,128.3,4.6,-4,19.4,-31.6,-8.2,128.3,4.6,-4,19.4,181.8,-174.5,-213.1,0,2.3,-2.6,181.8,-174.5,-213.1,0,2.3,-2.6,-30.1,185.2,116.1,4.6,-1.6,23,-30.1,185.2,116.1,4.6,-1.6,23,29.5,-253.1,-65.2,0,4.1,-3.4,29.5,-253.1,-65.2,0
12.4,2.8,0.0,-136.9,71.0,-256.1,12.4,2.8,0.0,69.3,2.9,243.4,2.5,5.2,0.0,69.3,2.9,243.4,2.5,5.2,0.0,-34.2,-12.4,-33.2,2.5,5.2,0.0,-34.2,-12.4,-33.2,9.9,1.7,-0.1,-34.2,-12.4,-33.2,9.9,1.7,-0.1,-8.7,22.5,-29.2,2.0,6.0,-0.1,-8.7,22.5,-29.2,2.0,6.0,-0.1,42.7,-72.7,108.2,14.6,1.8,-0.1,42.7,-72.7,108.2,0
1.9,-1.7,-10.8,-148.1,275.8,158.2,1.9,-1.7,-10.8,255.8,33.8,-104.8,-19.6,7.6,-5.5,255.8,33.8,-104.8,-19.6,7.6,-5.5,-203.1,153.2,-17.7,-0.8,-12.8,-11.3,-203.1,153.2,-17.7,-0.8,-12.8,-11.3,233.2,16.5,152.6,-8.3,8.8,-6.1,233.2,16.5,152.6,-8.3,8.8,-6.1,-91.6,151.8,-168.2,-21.3,-25.4,-12.5,-91.6,151.8,-168.2,-21.3,-25.4,-12.5,68.9,-33.1,351.4,1
0.0,2.9,-19.5,-93.7,39.7,106.0,0.1,1.9,-2.3,-93.7,39.7,106.0,0.1,1.9,-2.3,-15.4,52.1,-15.1,5.8,2.1,-16.8,-15.4,52.1,-15.1,5.8,2.1,-16.8,-19.3,-16.4,49.0,0.1,0.1,-4.0,-19.3,-16.4,49.0,0.1,0.1,-4.0,-10.7,73.7,-2.0,9.8,0.1,-14.8,-10.7,73.7,-2.0,9.8,0.1,-14.8,30.6,-11.6,70.0,7.9,0.0,-13.5,30.6,-11.6,70.0,1
25.4,19.4,0.2,41.2,-169.3,243.3,25.4,19.4,0.2,55.9,169.9,-139.2,-1.3,0.6,4.6,55.9,169.9,-139.2,-1.3,0.6,4.6,-42.7,282.3,143.6,6.4,11.9,-21.7,-42.7,282.3,143.6,6.4,11.9,-21.7,5.9,-419.9,2.8,9.7,12.6,-6,5.9,-419.9,2.8,9.7,12.6,-6,20.1,193.1,14.3,0.9,1.1,4.9,20.1,193.1,14.3,7.4,11.2,-26.1,20.1,193.1,14.3,0
6.3,-2.5,-18.5,-19.0,1.8,-7.2,6.3,-2.5,-18.5,2.2,-47.5,8.3,-2.0,0.0,3.3,2.2,-47.5,8.3,-2.0,0.0,3.3,-13.7,62.7,34.3,16.8,-3.5,-7.2,-13.7,62.7,34.3,16.8,-3.5,-7.2,67.4,-4.2,17.0,4.8,-2.2,-1.2,67.4,-4.2,17.0,4.8,-2.2,-1.2,177.0,95.3,-7.0,5.3,-2.3,2.2,177.0,95.3,-7.0,5.3,-2.3,2.2,9.1,17.9,182.1,0
2.5,7.8,-10.7,25.8,-61.3,357.8,2.5,7.8,-10.7,220.5,176.2,-236.7,-8.6,2.7,-1.0,220.5,176.2,-236.7,-8.6,2.7,-1.0,-196.1,108.2,-129.9,7.7,-26.0,-29.1,-196.1,108.2,-129.9,7.7,-26.0,-29.1,9.1,-119.2,296.3,1.6,7.5,-5.4,9.1,-119.2,296.3,1.6,7.5,-5.4,139.8,235.7,-399.3,-8.4,-1.5,-1.9,139.8,235.7,-399.3,-8.4,-1.5,-1.9,-179.3,124.2,73.0,0
-9.8,-1.3,18.0,-43.1,64.3,-43.7,-9.8,-1.3,18.0,152.3,-4.6,4.0,4.7,0.0,-1.8,152.3,-4.6,4.0,4.7,0.0,-1.8,-54.1,56.2,-20.4,-11.3,-0.1,20.7,-54.1,56.2,-20.4,-11.3,-0.1,20.7,107.3,-27.9,2.5,5.1,0.0,-2.0,107.3,-27.9,2.5,5.1,0.0,-2.0,-61.5,51.7,-18.4,-10.9,3.7,21.4,-61.5,51.7,-18.4,-10.9,3.7,21.4,57.4,-13.5,35.2,0
-8.5,7.6,-0.9,35.5,343.0,-80.5,-8.5,7.6,-0.9,-214.7,-116.8,-41.2,11.0,-0.1,-38.0,-214.7,-116.8,-41.2,11.0,-0.1,-38.0,104.7,286.5,219.8,-1.7,7.0,5.3,104.7,286.5,219.8,-1.7,7.0,5.3,-178.4,-54.0,-324.9,-15.5,14.1,-42.3,-178.4,-54.0,-324.9,-15.5,14.1,-42.3,-58.4,-2.5,473.7,10.9,16.5,-6.7,-58.4,-2.5,473.7,10.9,16.5,-6.7,-27.2,258.7,-253.3,1
-1.3,-36.0,-12.8,65.3,-33.7,-104.8,-1.3,-36.0,-12.8,120.1,20.2,233.1,-4.2,3.2,-5.3,120.1,20.2,233.1,-4.2,3.2,-5.3,-143.6,-37.1,-283.8,7.0,-14.5,-7.6,-143.6,-37.1,-283.8,7.0,-14.5,-7.6,65.2,-116.4,199.6,1.4,-9.3,-12.9,65.2,-116.4,199.6,1.4,-9.3,-12.9,166.3,-69.0,-167.9,-5.7,5.8,2.3,166.3,-69.0,-167.9,-5.7,5.8,2.3,-90.2,95.9,-160.2,0
11.6,19.6,-0.2,-29.3,76.4,196.0,11.6,19.6,-0.2,-181.3,25.5,-249.8,-3.3,-0.4,-6.8,-181.3,25.5,-249.8,-3.3,-0.4,-6.8,-448.1,141.0,101.8,0.9,4.8,-3.1,-448.1,141.0,101.8,0.9,4.8,-3.1,-34.8,234.4,-117.7,-17.8,9.5,-3.3,-34.8,234.4,-117.7,-17.8,9.5,-3.3,-211.7,-97.5,12.9,2.6,4.5,-0.2,-211.7,-97.5,12.9,2.6,4.5,-0.2,-36.1,232.3,-106.1,1
-3.4,15.8,-11.7,76.2,72.4,299.8,-3.4,15.8,-11.7,-168.5,-87.3,-459.9,4.3,0.8,-10.5,-168.5,-87.3,-459.9,4.3,0.8,-10.5,122.0,-135.1,77.9,-8.2,-22.5,-34.7,122.0,-135.1,77.9,-8.2,-22.5,-34.7,93.9,165.3,295.6,-3.7,15.2,-6.9,93.9,165.3,295.6,-3.7,15.2,-6.9,-136.8,-131.4,-513.5,6.2,2.2,-9.5,-136.8,-131.4,-513.5,6.2,2.2,-9.5,99.2,-154.6,191.7,0
-0.8,1.4,-16.4,-66.3,26.5,14.5,2.9,3.3,-0.1,-66.3,26.5,14.5,2.9,3.3,-0.1,122.8,-56.0,-52.7,-2.6,1.3,-1.6,122.8,-56.0,-52.7,-2.6,1.3,-1.6,-42.5,31.0,-20.6,9.8,3.3,-14.4,-42.5,31.0,-20.6,9.8,3.3,-14.4,32.8,-21.3,64.6,-2.0,1.4,-3.9,32.8,-21.3,64.6,-2.0,1.4,-3.9,-32.5,20.1,-16.9,9.8,3.3,-11.2,-32.5,20.1,-16.9,1
-1.7,2.3,-2.6,-26.2,66.7,-24.5,-1.7,2.3,-2.6,-63,-69.1,29,7.8,14,7.5,-63,-69.1,29,7.8,14,7.5,78.8,141.7,40,-1.7,3.6,-2.2,78.8,141.7,40,-1.7,3.6,-2.2,-71.3,-79.3,23.9,9.8,14.1,6.4,-71.3,-79.3,23.9,9.8,14.1,6.4,52.3,114,17.4,-2.2,3.6,-1.6,52.3,114,17.4,-2.2,3.6,-1.6,-57.3,-83.4,13.3,1
-0.1,2.7,9.8,-3.7,-67.4,26.0,-0.1,2.7,9.8,309.2,764.5,46.2,1.0,0.1,11.4,309.2,764.5,46.2,1.0,0.1,11.4,309.2,764.5,46.2,1.0,0.1,11.4,-19.2,-38.3,-27.7,1.6,2.6,8.3,-19.2,-38.3,-27.7,1.6,2.6,8.3,-19.2,-115.3,6.5,0.1,4.2,6.6,-19.2,-115.3,6.5,0.1,4.2,6.6,6.2,-12.2,25.4,0.1,4.2,6.6,6.2,-12.2,25.4,1
11.5,1.2,-0.1,-40.7,20.0,-135.7,11.5,1.2,-0.1,-40.7,20.0,-135.7,1.7,4.0,-0.1,-40.7,20.0,-135.7,1.7,4.0,-0.1,19.8,-58.0,85.0,14.8,0.0,1.2,19.8,-58.0,85.0,14.8,0.0,1.2,-28.2,77.9,-95.0,11.6,1.8,0.0,-28.2,77.9,-95.0,14.8,0.0,1.2,-28.2,77.9,-95.0,11.6,1.8,0.0,13.3,-8.7,147.3,11.8,2.2,1.3,13.3,-8.7,147.3,0
6.2,0,15,24.4,-200.6,-29.4,6.2,0,15,-66.7,-130.1,-25.3,-2.4,3.2,3.3,-66.7,-130.1,-25.3,-2.4,3.2,3.3,40.9,-105.2,12.2,6,0,12.9,40.9,-105.2,12.2,6,0,12.9,-60.6,-120.2,-22.5,-3.2,3,5.1,-60.6,-120.2,-22.5,-3.2,3,5.1,44.7,-165.1,-8.1,5.4,0,16.3,44.7,-165.1,-8.1,5.4,0,16.3,-67.9,-55.7,-17.5,1
-3.2,11.0,-2.3,258.8,-0.1,-53.9,-3.2,11.0,-2.3,-54.9,-15.8,-409.5,11.9,-15.5,-18.3,-54.9,-15.8,-409.5,11.9,-15.5,-18.3,68.1,-36.9,371.8,3.9,-5.1,-25.9,68.1,-36.9,371.8,3.9,-5.1,-25.9,326.0,-147.8,-111.9,-9.0,13.6,0.0,326.0,-147.8,-111.9,-9.0,13.6,0.0,-141.3,58.8,-376.7,10.8,-11.4,-19.7,-141.3,58.8,-376.7,10.8,-11.4,-19.7,78.9,-124.1,315.6,0
13.5,2.9,0.0,-137.8,73.8,-243.2,13.7,2.6,1.1,-137.8,73.8,-243.2,13.7,2.6,1.1,56.7,16.8,194.2,2.6,5.8,0.0,56.7,16.8,194.2,2.6,5.8,0.0,7.3,-36.8,8.2,11.4,2.3,0.0,7.3,-36.8,8.2,11.4,2.3,0.0,7.3,-36.8,8.2,11.4,2.3,0.0,-33.8,29.0,-86.6,4.4,4.8,0.0,-33.8,29.0,-86.6,4.4,4.8,0.0,49.9,-45.2,144.2,0
-2.8,-7.2,-0.3,-38.2,107.8,-124.4,-5.2,-1.8,-10.5,-38.2,107.8,-124.4,-8.9,3.3,-6.6,-38.2,107.8,-124.4,-8.9,3.3,-6.6,-8,67.5,47.8,-8.9,3.3,-6.6,-42.6,-32.8,74.6,-10,1.5,-3,-42.6,-32.8,74.6,-7.5,-4.7,-1.9,-42.6,-32.8,74.6,-7.5,-4.7,-1.9,13.4,-106.2,-9.9,3.5,-6.4,-6.3,13.4,-106.2,-9.9,3.5,-6.4,-6.3,-72.8,41.6,-88.1,1
14.4,-12.5,-45.5,-269.2,20.8,-54.0,14.4,-12.5,-45.5,188.1,-192.8,371.2,-0.3,10.6,-10.3,188.1,-192.8,371.2,-0.3,10.6,-10.3,299.3,305.0,-439.6,-10.5,5.3,-3.7,299.3,305.0,-439.6,-10.5,5.3,-3.7,-301.1,183.7,-62.9,13.1,-19.5,-35.5,-301.1,183.7,-62.9,13.1,-19.5,-35.5,140.4,-147.5,423.7,1.8,11.8,-17.9,140.4,-147.5,423.7,1.8,11.8,-17.9,461.6,397.8,-211.0,0
-20.3,-13.0,-7.6,-179.1,173.0,-396.2,-20.3,-13.0,-7.6,-169.6,57.9,277.2,20.1,-11.3,-24.3,-169.6,57.9,277.2,20.1,-11.3,-24.3,349.9,104.0,-76.3,-8.0,2.6,-3.0,349.9,104.0,-76.3,-8.0,2.6,-3.0,-189.9,197.6,-51.4,0.0,-37.1,-19.8,-189.9,197.6,-51.4,0.0,-37.1,-19.8,92.4,17.8,340.5,-1.0,5.4,-4.6,92.4,17.8,340.5,-1.0,5.4,-4.6,-17.0,213.2,-385.9,1
3.1,8,-1.5,158,4.7,-433.5,0.4,3.6,-3.5,158,4.7,-433.5,0.4,3.6,-3.5,-176,-46.9,213.1,0.4,3.6,-3.5,150.3,107.8,98.5,15.5,-1.8,-30.6,150.3,107.8,98.5,-0.3,-0.7,7.9,150.3,107.8,98.5,-0.3,-0.7,7.9,15.8,42.3,-129.7,-0.3,-0.7,7.9,-53,153,192.4,0.5,8.8,-21.5,-53,153,192.4,1.8,6.4,-2.7,-53,153,192.4,0
1.3,-2.9,6.4,0,0,0,1.7,-3.1,12,0,0,0,1.7,-3.1,12,59.6,-103.9,-92.5,1.6,-4.1,10.5,59.6,-103.9,-92.5,1.6,-4.1,10.5,-174,968.7,157.3,2.7,-1.9,7.2,-174,968.7,157.3,2.7,-1.9,7.2,-3,-95,-97.7,2.5,-3.4,17,-3,-95,-97.7,2.5,-3.4,17,-10.3,166.8,22.3,0,0,-3.2,-10.3,166.8,22.3,0
11.3,2.6,0.0,9.5,27.8,8.4,11.3,2.6,0.0,4.3,24.0,10.1,11.3,2.6,0.0,4.3,24.0,10.1,1.5,6.7,0.0,4.3,24.0,10.1,1.5,6.7,0.0,42.4,-41.8,31.0,12.4,2.8,0.0,42.4,-41.8,31.0,12.4,2.8,0.0,-39.3,43.7,-79.5,12.4,2.8,0.0,-39.3,43.7,-79.5,1.7,6.2,0.0,-39.3,43.7,-79.5,1.7,6.2,0.0,56.2,-72.1,115.2,0
-6.8,-1.9,-48.6,-152.4,-143.5,-250.8,-6.8,-1.9,-48.6,197.6,-105.7,412.4,4.6,30.6,-19.8,197.6,-105.7,412.4,4.6,30.6,-19.8,166.9,473.4,-213.1,-2.6,19.6,-1.7,166.9,473.4,-213.1,-2.6,19.6,-1.7,-109.9,-17.0,-502.3,8.7,10.4,-28.3,-109.9,-17.0,-502.3,8.7,10.4,-28.3,7.4,148.9,307.9,3.6,8.8,-40.2,7.4,148.9,307.9,3.6,8.8,-40.2,227.6,301.0,192.1,0
-7.0,12.7,-11.3,325.4,29.9,-258.0,-7.0,12.7,-11.3,-292.8,-170.0,-414.2,-5.6,8.7,4.8,-292.8,-170.0,-414.2,-5.6,8.7,4.8,-141.7,72.8,-252.1,-13.3,1.7,-53.2,-141.7,72.8,-252.1,-13.3,1.7,-53.2,199.4,-223.3,395.9,12.2,24.3,-5.5,199.4,-223.3,395.9,12.2,24.3,-5.5,175.1,515.7,-18.6,-5.3,16.4,0.8,175.1,515.7,-18.6,-5.3,16.4,0.8,-152.4,-143.5,-250.8,0
-37.3,11.9,-13.6,-136.7,62.3,-206.3,-37.3,11.9,-13.6,-83.3,-245.7,221.4,4.6,8.3,-4.8,-83.3,-245.7,221.4,4.6,8.3,-4.8,13.2,276.7,-79.3,-15.1,13.1,3.4,13.2,276.7,-79.3,-15.1,13.1,3.4,-96.3,-197.1,-103.5,-10.7,8.0,-28.8,-96.3,-197.1,-103.5,-10.7,8.0,-28.8,-57.6,192.2,366.2,1.3,10.2,8.1,-57.6,192.2,366.2,1.3,10.2,8.1,-145.9,68.6,-245.2,1
9.8,3.4,-0.1,52.2,-10.6,200.4,9.8,3.4,-0.1,52.2,-10.6,200.4,2.0,6.0,0.0,52.2,-10.6,200.4,2.0,6.0,0.0,35.8,-25.8,28.4,9.8,2.0,0.1,35.8,-25.8,28.4,9.8,2.0,0.1,-25.9,27.5,-69.2,0.0,5.6,0.0,-25.9,27.5,-69.2,0.0,5.6,0.0,-25.9,27.5,-69.2,0.0,5.6,0.0,42.1,-77.5,108.5,11.3,3.6,0.0,42.1,-77.5,108.5,0
-1.3,2.3,0,-9.1,-12.1,-37.4,5.8,-2.3,-21,-9.1,-12.1,-37.4,5.8,-2.3,-21,-16.1,-78.2,40.6,-1.5,3.6,3,-16.1,-78.2,40.6,-1.5,3.6,3,14.6,-37.7,-61.2,4.6,-3.5,-17.3,14.6,-37.7,-61.2,4.6,-3.5,-17.3,13.3,83.5,-10.3,0.6,0.1,-2.6,13.3,83.5,-10.3,0.6,0.1,-2.6,41.8,-12.7,25.6,4.6,-1.3,-9.8,41.8,-12.7,25.6,0
-11.1,5.9,-19.1,-115.1,-41.5,219.8,-11.1,5.9,-19.1,201.4,120.7,156.9,-3.3,8.7,-2.2,201.4,120.7,156.9,-3.3,8.7,-2.2,-158.3,21.7,-347.8,-6.3,-1.8,-17.7,-158.3,21.7,-347.8,-6.3,-1.8,-17.7,-41.3,-80.0,254.7,-4.4,8.2,-10.4,-41.3,-80.0,254.7,-4.4,8.2,-10.4,254.5,241.5,118.4,-8.7,2.6,0.9,254.5,241.5,118.4,-8.7,2.6,0.9,-124.1,-136.2,-57.2,0
8.2,4.1,0.0,-145.1,93.6,-138.4,9.8,2.1,0.0,-145.1,93.6,-138.4,9.8,2.1,0.0,-8.6,19.5,-23.4,3.1,4.8,0.0,-8.6,19.5,-23.4,3.1,4.8,0.0,48.8,-59.8,136.7,3.1,4.8,0.0,48.8,-59.8,136.7,11.5,3.1,-0.1,48.8,-59.8,136.7,11.5,3.1,-0.1,-135.5,89.8,-179.4,11.6,2.1,0.0,-135.5,89.8,-179.4,11.6,2.1,0.0,15.6,19.1,50.8,0
6.3,11.2,-7.2,-137.4,-136.3,230.3,6.3,11.2,-7.2,227.7,7.0,-398.3,-12.4,1.9,-4.8,227.7,7.0,-398.3,-12.4,1.9,-4.8,-209.0,146.1,-36.5,-5.4,-42.4,-24.2,-209.0,146.1,-36.5,-5.4,-42.4,-24.2,-130.2,-116.9,203.5,5.1,6.8,-2.5,-130.2,-116.9,203.5,5.1,6.8,-2.5,107.4,-36.3,-491.7,-9.2,-3.4,-6.4,107.4,-36.3,-491.7,-9.2,-3.4,-6.4,-193.9,-66.3,-148.9,0
-6.3,-1.7,-9.2,-39.6,30.8,-104.9,-6.3,-1.7,-9.2,-41.7,114.1,44.6,-6.3,-1.7,-9.2,-111.2,41,154.9,-12.8,2.4,-4.3,-111.2,41,154.9,-12.8,2.4,-4.3,-68.3,-166.8,18.8,-5.6,-4.6,2.4,-68.3,-166.8,18.8,2,-7.7,-0.9,-68.3,-166.8,18.8,2,-7.7,-0.9,-20.1,-5.7,-116.7,-4,-2.1,-11.2,-20.1,-5.7,-116.7,-4,-2.1,-11.2,-57.2,114.2,-41.2,1
1.5,3.0,7.9,-6.6,-28.0,18.7,1.5,3.0,7.9,-6.6,-28.0,18.7,-0.1,4.1,6.5,-6.6,-28.0,18.7,-0.1,4.1,6.5,1.0,-23.9,17.5,0.0,0.0,11.6,1.0,-23.9,17.5,0.0,0.0,11.6,9.7,19.5,-49.6,4.0,2.2,8.6,9.7,19.5,-49.6,4.0,2.2,8.6,9.7,19.5,-49.6,4.0,2.2,8.6,-26.9,9.8,16.7,2.3,0.1,9.8,-15.8,224.9,2.3,1
1.1,0.0,11.0,-19.1,-206.7,-5.2,1.1,0.0,11.0,-9.4,-30.1,-15.6,3.5,2.2,6.7,-9.4,-30.1,-15.6,3.5,2.2,6.7,0.0,0.0,0.0,3.5,2.2,6.7,0.0,0.0,0.0,-0.1,1.3,9.8,0.0,0.0,0.0,-0.1,1.3,9.8,-103.0,-574.4,-63.3,3.2,-0.1,12.6,-103.0,-574.4,-63.3,3.2,-0.1,12.6,-33.6,-141.3,-29.2,3.2,-0.1,12.6,-33.6,-141.3,-29.2,1
